ID,Age,Income (USD),Rent (USD),Groceries (USD),Eating Out (USD),Entertainment (USD),Subscription Services (USD),Education (USD),Online Shopping (USD),Savings (USD),Investments (USD),Travel (USD),Fitness (USD),Miscellaneous (USD),total_expense,savings_rate,expense_to_income_ratio,discretionary_vs_fixed_ratio
1507,18,7876,882,525,75,117,94,255,152,648,58,1032,219,294,3645,0.08227526663280853,0.462798374809548,1.1931407942238268
1508,23,3300,1415,319,494,156,35,1104,453,1961,2636,1054,80,124,5234,0.5942424242424242,1.5860606060606062,0.8442565186751233
1509,18,6963,1588,164,470,395,50,779,360,253,2614,1988,98,207,6099,0.036334913112164295,0.8759155536406721,1.409719478467009
1510,27,7168,1194,454,200,106,47,1151,333,1765,2614,1457,271,183,5396,0.24623325892857142,0.7527901785714286,0.9278313683458378
1511,23,6412,519,331,270,261,97,837,610,670,4999,156,197,286,3564,0.10449157829070493,0.5558328134747349,1.11262596324837
1512,18,6148,1224,427,390,218,20,914,231,1884,4478,670,121,70,4285,0.30644111906310995,0.6969746258945999,0.6705653021442495
1513,23,2355,1765,542,286,329,38,234,539,2387,1411,889,248,145,5015,1.013588110403397,2.129511677282378,0.9736324281778828
1514,27,3312,700,151,286,103,69,552,178,2521,84,1176,265,99,3579,0.7611714975845411,1.0806159420289856,1.5509622238061298
1515,25,4366,1723,473,268,261,76,180,287,904,1533,1214,159,202,4843,0.2070545121392579,1.109253321117728,1.0382996632996633
1516,19,5142,1026,530,473,300,74,156,680,898,3797,626,136,329,4330,0.17464021781408012,0.8420847919097627,1.5292056074766356
1517,19,1682,1290,475,200,342,70,1477,622,710,2674,1207,283,36,6002,0.4221165279429251,3.568370986920333,0.851326341764343
1518,21,4612,1198,362,172,271,28,570,493,2835,2873,248,148,189,3679,0.6147007805724197,0.7977016478751084,0.7272300469483568
1519,20,7170,1899,366,193,209,55,856,429,2921,3120,1953,112,299,6371,0.40739191073919107,0.8885634588563459,1.0413329061198333
1520,21,5992,1157,458,238,171,58,1784,493,1906,1090,559,251,323,5492,0.3180907877169559,0.9165554072096128,0.6157693439246837
1521,24,7323,1103,416,304,321,31,1727,375,242,2834,716,126,359,5478,0.033046565615185035,0.7480540761982793,0.6876155268022182
1522,18,3017,789,423,117,297,87,1047,699,371,4224,128,223,233,4043,0.12296983758700696,1.3400729201193238,0.7897299690128375
1523,23,6502,1808,508,153,158,66,1496,212,1655,2076,943,26,217,5587,0.2545370655183021,0.8592740695170716,0.46563483735571876
1524,20,2856,1793,495,385,195,23,1423,290,2573,3190,1555,188,26,6373,0.9009103641456583,2.2314425770308124,0.7173268660738346
1525,27,3674,1897,253,208,27,53,947,133,2193,4787,561,233,30,4342,0.5968971148611867,1.1818181818181819,0.40200193735873424
1526,24,5129,1237,457,358,314,25,591,542,2242,4228,299,279,31,4133,0.43712224605186195,0.8058100994345876,0.8087527352297593
1527,27,5128,1143,465,411,254,86,133,74,2211,1208,938,143,129,3776,0.43116224648985957,0.7363494539781591,1.1688684663986215
1528,19,5596,1768,239,458,182,21,420,84,2560,3577,1073,123,152,4520,0.45746962115796996,0.8077197998570408,0.8623815409971157
1529,19,4739,1592,526,349,68,64,212,291,558,4741,648,141,147,4038,0.1177463599915594,0.8520784975733277,0.7330472103004292
1530,21,5191,566,150,445,321,60,899,521,1838,2581,1889,148,167,5166,0.35407435946831056,0.9951839722596802,2.1987616099071206
1531,18,1518,353,216,139,57,48,481,681,1532,3787,802,241,73,3091,1.0092226613965745,2.036231884057971,1.9438095238095239
1532,20,4903,827,520,406,155,42,347,381,2617,515,649,101,330,3758,0.5337548439730777,0.7664695084642056,1.218417945690673
1533,26,6179,1843,145,305,329,42,165,165,2957,2212,1024,276,98,4392,0.4785564007120893,0.7107946269622917,1.0399442638179284
1534,24,6051,915,408,402,238,38,936,228,605,2974,532,108,365,4170,0.09998347380598248,0.6891422905304908,0.8459495351925631
1535,24,4504,1382,187,269,367,78,347,305,1809,932,885,216,116,4152,0.4016429840142096,0.9218472468916519,1.1670146137787056
1536,21,7632,1363,307,58,315,79,848,29,1196,1663,221,17,268,3505,0.15670859538784068,0.4592505241090147,0.39197776012708496
1537,19,2632,1560,476,61,53,40,397,205,183,556,918,102,146,3958,0.06952887537993921,1.5037993920972645,0.6267981915330867
1538,21,4839,1254,368,374,371,89,582,593,158,1671,66,167,49,3913,0.03265137425087828,0.808638148377764,0.7754083484573503
1539,23,4811,685,188,487,98,40,725,616,1144,992,1808,108,43,4798,0.23778840157971315,0.9972978590729578,2.002503128911139
1540,20,7548,1929,480,293,255,98,1458,483,1581,1628,1367,234,220,6817,0.20945945945945946,0.9031531531531531,0.7628652702353246
1541,18,4872,1033,217,231,292,55,1600,153,2304,1691,443,217,150,4391,0.4729064039408867,0.9012725779967159,0.5407017543859649
1542,25,7746,1015,153,333,180,86,1244,190,1452,4852,1895,82,141,5319,0.18745158791634392,0.6866769945778466,1.205223880597015
1543,22,2487,949,540,361,194,61,307,232,1696,1104,1571,68,375,4658,0.6819461198230801,1.8729392842782469,1.5935412026726057
1544,22,4821,599,215,148,385,19,990,549,675,1270,1292,296,346,4839,0.14001244555071563,1.0037336652146858,1.6823725055432373
1545,21,6115,694,217,246,327,97,797,521,2984,2902,283,73,169,3424,0.4879803761242845,0.5599345870809485,1.0046838407494145
1546,23,6454,1530,359,415,393,83,1720,591,779,4744,1463,265,33,6852,0.12070034087387667,1.0616671831422373,0.8985868661679135
1547,20,1673,1659,174,275,240,50,718,619,302,1409,297,57,323,4412,0.18051404662283324,2.6371787208607294,0.7295178361426892
1548,26,6962,892,579,382,28,86,465,46,1229,3646,1975,288,48,4789,0.17652973283539214,0.6878770468256248,1.4736570247933884
1549,22,5241,813,404,152,308,12,98,87,417,1330,101,207,69,2251,0.0795649685174585,0.4294981873688227,0.711787072243346
1550,20,4552,1501,106,155,132,68,1265,427,1305,4723,64,167,259,4144,0.2866871704745167,0.9103690685413005,0.4428969359331476
1551,18,2226,695,465,414,224,61,157,571,1738,2054,1397,16,302,4302,0.7807726864330637,1.9326145552560647,2.266514806378132
1552,27,5260,670,221,417,205,43,609,128,1896,953,490,257,354,3394,0.36045627376425854,0.6452471482889733,1.2626666666666666
1553,23,7306,1157,110,107,360,58,553,93,505,1842,1185,241,371,4235,0.06912127018888585,0.5796605529701615,1.3269230769230769
1554,19,3375,1090,447,127,216,37,650,597,2642,2802,745,115,175,4199,0.7828148148148149,1.2441481481481482,0.9199817101051669
1555,20,7277,957,537,124,285,92,1818,699,778,9,1945,107,156,6720,0.10691218908891026,0.923457468737117,1.0289855072463767
1556,18,5533,1641,588,91,281,96,919,281,1370,2609,56,277,346,4576,0.247605277426351,0.827037773359841,0.4536213468869123
1557,26,6943,1035,314,471,267,22,226,387,1989,121,1636,69,355,4782,0.2864755869220798,0.6887512602621345,2.0361904761904763
1558,25,2489,1692,528,373,134,78,422,256,1647,4782,875,149,173,4680,0.661711530735235,1.8802732020891924,0.7713853141559425
1559,19,5244,683,378,230,140,76,1095,385,1743,2560,1826,199,100,5112,0.33237986270022885,0.9748283752860412,1.3710575139146568
1560,25,4186,361,597,82,160,70,242,305,1459,3037,1318,134,106,3375,0.34854276158623987,0.8062589584328714,1.8125
1561,26,1919,804,127,120,84,69,529,397,1545,440,1521,172,283,4106,0.805106826472121,2.139656070870245,1.8123287671232877
1562,18,2093,538,334,105,295,80,1612,680,934,2749,1438,69,277,5428,0.4462494027711419,2.5934065934065935,1.1851851851851851
1563,22,3274,494,466,154,332,33,1068,395,2341,590,1440,40,204,4626,0.7150274893097129,1.4129505192425167,1.2810650887573964
1564,25,3959,977,412,249,258,72,1495,638,2455,1368,1995,85,199,6380,0.620106087395807,1.611518060116191,1.2122052704576975
1565,19,2435,1545,125,150,321,95,370,672,1768,1989,1771,252,205,5506,0.7260780287474332,2.2611909650924025,1.6990196078431372
1566,21,6703,360,508,305,29,70,1878,95,2030,1361,1360,267,142,5014,0.30284947038639415,0.748023273161271,0.8259286234522942
1567,24,6732,1452,153,356,388,32,651,28,2653,3773,1677,199,396,5332,0.39408793820558524,0.792038027332145,1.3634751773049645
1568,20,5308,1289,128,123,252,39,688,215,380,2064,1179,186,115,4214,0.07159005275056518,0.793896006028636,1.0019002375296913
1569,22,1831,984,566,220,214,69,733,649,2822,2415,1086,297,112,4930,1.541234298197706,2.6925177498634625,1.1594393342093736
1570,25,4949,455,452,426,31,27,1950,309,1913,2951,1219,216,22,5107,0.38654273590624366,1.031925641543746,0.7875393769688485
1571,27,4202,1701,263,192,196,65,91,80,1032,2768,527,224,21,3360,0.24559733460257022,0.7996192289386007,0.635036496350365
1572,20,7684,1945,369,215,196,62,1045,408,2862,3416,680,150,390,5460,0.37246225923997917,0.7105674128058302,0.6254837749330158
1573,21,5506,1222,433,448,236,16,171,582,707,1576,764,94,324,4290,0.12840537595350526,0.7791500181620051,1.3493975903614457
1574,26,7389,1167,134,310,30,78,1627,583,582,114,1726,191,376,6222,0.07876573284612262,0.8420625253755583,1.125
1575,24,6554,1202,385,270,137,81,1215,653,1346,1368,164,137,167,4411,0.2053707659444614,0.6730241074153189,0.5742326909350464
1576,18,5368,1909,447,132,183,88,1100,698,1872,138,558,278,304,5697,0.34873323397913564,1.0612891207153503,0.6484375
1577,21,5700,1298,372,231,58,61,1304,27,2264,4923,1225,48,164,4788,0.3971929824561404,0.84,0.6099529253530599
1578,21,1701,1760,550,356,72,13,1387,388,291,4941,106,32,349,5013,0.1710758377425044,2.947089947089947,0.3559642953746281
1579,26,3997,1274,307,59,237,43,178,64,2935,3373,431,251,380,3224,0.7343007255441582,0.8066049537152865,0.8328595793064241
1580,23,3342,1530,337,445,225,78,237,363,2765,1315,1230,116,281,4842,0.8273488928785159,1.4488330341113107,1.3013307984790874
1581,26,3366,687,513,53,331,42,1158,394,2117,73,1001,151,81,4411,0.6289364230540702,1.3104575163398693,0.8706530958439356
1582,23,3496,1803,599,400,379,78,876,638,2663,3846,1895,154,245,7067,0.7617276887871853,2.0214530892448512,1.1558877364246491
1583,23,6885,1186,192,451,75,47,901,46,406,483,1206,289,50,4443,0.05896877269426289,0.6453159041394335,0.9495392716103555
1584,22,2409,1137,272,385,137,35,279,212,631,4111,1236,254,209,4156,0.26193441261934414,1.7251971772519719,1.462085308056872
1585,22,5805,1663,178,341,272,10,1042,376,221,1549,324,200,394,4800,0.03807062876830319,0.8268733850129198,0.6649323621227887
1586,19,6158,639,209,330,305,13,1618,81,2796,1359,1768,299,287,5549,0.4540435206235791,0.901104254628126,1.2502027575020276
1587,25,4689,503,316,264,287,48,739,81,691,1896,1150,188,31,3607,0.1473661761569631,0.7692471742375773,1.3151476251604621
1588,25,7159,460,534,147,310,63,370,441,1575,4224,1910,121,210,4566,0.22000279368626904,0.6377985752200028,2.3475073313782993
1589,18,2270,1863,457,469,352,99,1800,652,158,510,93,223,44,6052,0.06960352422907488,2.666079295154185,0.46893203883495144
1590,25,4655,691,205,150,199,42,1135,570,2448,422,767,147,110,4016,0.5258861439312568,0.8627282491944146,0.9773510585918267
1591,22,4001,1068,146,58,377,42,1786,399,2700,2432,1623,209,107,5815,0.6748312921769558,1.4533866533366657,0.9383333333333334
1592,19,4214,874,280,110,254,81,1699,296,1673,1906,367,16,351,4328,0.39700996677740863,1.0270526815377314,0.516999649491763
1593,19,6224,833,163,358,362,29,869,625,1240,4327,583,22,293,4137,0.19922879177377892,0.6646850899742931,1.218230563002681
1594,23,5085,1393,345,195,215,25,1703,450,1910,958,1658,89,320,6393,0.37561455260570303,1.2572271386430678,0.8578901482127289
1595,26,3128,1192,343,476,327,30,1018,134,1905,824,1826,295,130,5771,0.6090153452685422,1.8449488491048593,1.2604778691735214
1596,18,7297,704,521,468,99,54,220,140,498,64,1227,168,99,3700,0.06824722488693984,0.5070576949431274,1.560553633217993
1597,23,1886,907,419,112,154,99,919,544,2662,4928,286,281,343,4064,1.4114528101802757,2.154825026511135,0.8102449888641425
1598,26,7531,1998,186,170,41,96,303,435,2952,4710,942,210,159,4540,0.39197981675740273,0.6028415881025097,0.8254925613188581
1599,25,4921,1914,316,275,350,91,1726,182,2645,3348,566,159,233,5812,0.5374923795976427,1.1810607600081284,0.4691607684529828
1600,23,7939,1840,589,154,244,71,1348,356,1041,800,1294,281,37,6214,0.13112482680438342,0.7827182264768863,0.6452210749271909
1601,20,7901,1127,106,309,77,40,1460,398,627,277,1383,52,73,5025,0.0793570434122263,0.6359954436147323,0.8659487560341627
1602,25,6700,1443,377,398,112,51,437,343,2545,1717,1671,24,387,5243,0.3798507462686567,0.7825373134328358,1.3229951262738149
1603,26,5508,989,436,474,211,21,1193,192,1874,2413,1250,257,116,5139,0.3402323892519971,0.9330065359477124,0.9629488158899924
1604,18,5593,1201,309,304,122,74,374,83,1521,1238,1844,181,302,4794,0.27194707670302165,0.8571428571428571,1.5445859872611465
1605,26,5863,1540,596,478,26,82,1580,120,1769,4523,1293,227,253,6195,0.3017226675763261,1.0566263005287395,0.6671151776103337
1606,23,3966,355,268,483,147,12,380,341,1650,1486,87,146,259,2478,0.41603630862329805,0.6248108925869894,1.4705882352941178
1607,23,3782,665,429,256,74,99,985,85,535,4681,703,236,353,3885,0.1414595452141724,1.0272342675832893,0.8686868686868687
1608,21,3356,1827,237,77,250,18,13,576,939,3298,1504,53,363,4918,0.27979737783075087,1.4654350417163289,1.3678382282137698
1609,18,3498,754,540,219,381,60,742,618,459,4470,1983,29,73,5399,0.1312178387650086,1.543453401943968,1.6517681728880158
1610,27,6976,403,490,385,81,25,668,477,1252,2995,796,128,106,3559,0.17947247706422018,0.510177752293578,1.2799487508007688
1611,25,2736,376,595,125,259,97,499,598,963,92,1276,243,280,4348,0.3519736842105263,1.5891812865497077,1.9578231292517008
1612,19,6169,529,480,165,109,87,1669,472,2781,3531,890,271,255,4927,0.45080239909223535,0.7986707732209434,0.8398058252427184
1613,18,5644,1581,405,118,251,12,1414,278,1750,1840,1879,92,142,6172,0.3100637845499646,1.0935506732813607,0.8152941176470588
1614,19,2650,1587,329,403,252,33,1572,445,1832,3527,497,40,73,5231,0.6913207547169812,1.9739622641509433,0.4997133027522936
1615,18,5818,630,574,283,373,82,564,197,1345,1621,1568,283,235,4789,0.2311790993468546,0.8231350979718116,1.708710407239819
1616,18,2931,1505,407,50,352,22,529,299,2361,1561,733,243,216,4356,0.8055271238485159,1.4861821903787102,0.7845145432199918
1617,26,7124,1192,260,216,394,11,491,363,1015,1416,174,37,58,3196,0.14247613700168443,0.44862436833239755,0.6448790530108081
1618,18,3319,1873,100,401,311,80,1573,36,2739,2964,1911,261,384,6930,0.8252485688460379,2.0879783067188913,0.9543147208121827
1619,21,3824,987,335,267,364,30,1722,315,1898,4190,1138,262,247,5667,0.4963389121338912,1.4819560669456067,0.8616951379763469
1620,27,7057,326,536,322,171,28,1408,221,2282,1130,842,248,256,4358,0.3233668697746918,0.6175428652401871,0.9198237885462555
1621,23,2630,1599,287,417,164,98,1219,213,2901,1413,833,184,151,5165,1.103041825095057,1.9638783269961977,0.6634460547504025
1622,24,7277,1975,517,300,149,56,754,168,485,3597,1317,203,349,5788,0.06664834409784252,0.7953827126563144,0.7831176833025262
1623,19,4158,598,103,396,160,31,299,394,1426,3744,1600,189,340,4110,0.34295334295334295,0.9884559884559885,3.11
1624,23,5000,1256,500,393,112,84,814,54,1905,2118,275,224,187,3899,0.381,0.7798,0.5171206225680934
1625,24,1874,1098,231,468,133,42,546,388,1685,663,514,212,56,3688,0.8991462113127001,1.967982924226254,0.9669333333333333
1626,27,3620,1414,526,223,303,41,726,48,1312,2634,692,259,86,4318,0.3624309392265193,1.192817679558011,0.6196549137284321
1627,27,5520,779,317,219,162,73,730,240,1649,2774,1780,266,130,4696,0.298731884057971,0.8507246376811595,1.5717415115005477
1628,19,3521,872,359,295,242,94,827,72,488,3969,342,84,238,3425,0.1385969894916217,0.9727350184606646,0.6642371234207969
1629,19,5205,757,100,472,251,48,601,372,2891,3490,770,211,228,3810,0.5554274735830932,0.7319884726224783,1.6131687242798354
1630,27,6649,1774,170,139,52,93,1331,411,803,1571,1454,151,106,5681,0.12077004060761017,0.8544141976237029,0.7346564885496183
1631,24,4759,664,577,98,295,81,1275,95,1838,1523,1698,215,322,5320,0.3862155915108216,1.117881907963858,1.1144674085850557
1632,18,4935,1158,277,495,189,51,1031,513,2920,987,805,208,198,4925,0.5916919959473151,0.9979736575481256,0.9971613949716139
1633,25,3389,1998,556,343,159,18,767,541,963,3238,215,180,32,4809,0.2841546178813809,1.4190026556506343,0.4480578139114724
1634,20,3323,650,288,456,376,34,874,136,1159,3845,1776,237,319,5146,0.3487812217875414,1.5486006620523622,1.8399558498896247
1635,23,2974,1978,390,199,220,98,1231,299,178,3693,818,188,144,5565,0.05985205110961668,1.871217215870881,0.5462628507918866
1636,26,3742,1723,107,181,42,11,936,194,1398,98,1912,284,394,5784,0.37359700694815606,1.5456974879743453,1.0911062906724511
1637,23,6775,552,352,482,243,28,130,314,1401,2288,1291,71,252,3715,0.20678966789667896,0.548339483394834,2.59284332688588
1638,26,4743,1080,507,108,387,29,1759,470,773,1514,1056,213,270,5879,0.16297701876449505,1.2395108581066836,0.7570233114166168
1639,24,6660,1102,566,373,289,79,1732,537,2459,4297,920,142,145,5885,0.36921921921921924,0.8836336336336337,0.7308823529411764
1640,26,4634,1311,391,248,366,26,1677,40,303,633,1348,81,254,5742,0.06538627535606388,1.239102287440656,0.6993193252441551
1641,19,3570,758,533,264,172,98,1787,92,1084,4841,1125,87,157,5073,0.30364145658263303,1.4210084033613446,0.6481481481481481
1642,25,1859,1216,343,435,352,77,607,55,2075,4585,1447,198,68,4798,1.1161915008068855,2.5809575040344273,1.2151431209602954
1643,25,3541,798,222,98,104,93,25,526,116,578,1743,80,399,4088,0.03275910759672409,1.1544761366845524,2.911961722488038
1644,19,2641,1249,398,281,128,12,1646,252,575,3959,1436,272,205,5879,0.21772056039379023,2.226050738356683,0.7853021560886729
1645,21,3135,807,382,296,50,96,1477,516,1116,272,616,55,224,4519,0.3559808612440191,1.4414673046251993,0.6950487621905477
1646,24,6999,1627,131,431,248,60,634,225,309,4881,1087,233,97,4773,0.04414916416630947,0.6819545649378482,0.9954013377926422
1647,21,5500,800,433,288,259,91,1209,445,598,3954,1854,259,213,5851,0.10872727272727273,1.0638181818181818,1.395986895986896
1648,21,3443,1102,476,464,397,35,483,63,528,3927,1413,85,122,4640,0.15335463258785942,1.347661922741795,1.2513343037360505
1649,23,6274,897,245,416,382,65,679,110,1429,452,651,83,124,3652,0.22776538093720114,0.5820847943895442,1.0054914881933004
1650,27,4861,465,255,217,329,73,1074,489,2205,1175,1612,151,395,5060,0.45361036823698825,1.0409380785846534,1.8205128205128205
1651,23,4480,1738,512,97,160,17,1914,624,1653,4911,1162,82,306,6612,0.3689732142857143,1.4758928571428571,0.5878962536023055
1652,27,1506,761,115,100,175,90,4,486,1331,413,954,111,343,3139,0.8837981407702523,2.0843293492695882,2.5670454545454544
1653,20,4767,1219,454,348,318,46,588,473,1634,1550,90,103,230,3869,0.34277323264107407,0.8116215649255297,0.7111897390535161
1654,26,3091,413,146,147,364,36,1183,614,1967,4526,1377,78,269,4627,0.6363636363636364,1.4969265609835005,1.656142365097589
1655,27,6428,1756,350,488,390,54,207,352,2669,4990,1341,74,312,5324,0.41521468574984444,0.8282514001244555,1.301772589710333
1656,19,4764,1291,286,265,118,13,256,526,2728,1946,1211,202,220,4388,0.5726280436607892,0.9210747271200672,1.3938897981451173
